SUB_ID,FILE_ID,RT_MS,SAME_SPEAKER,RESPONSE,LABEL
iisc_10,LS_7505_258958_0009_SWT_LS_7505_83618_0010_tChange_5903_ms_rstamp_0_ms_flag_1_lid_iisc_10,-5903,1,1,0,
iisc_10,LS_7505_258958_0010_SWT_LS_374_180298_0059_tChange_6194_ms_rstamp_7230_ms_flag_1_lid_iisc_10,1036,0,1,3,
iisc_10,LS_7505_258958_0017_SWT_LS_5456_62014_0012_tChange_5832_ms_rstamp_7190_ms_flag_1_lid_iisc_10,1358,0,1,3,
iisc_10,LS_7505_258958_0018_SWT_LS_2843_152918_0103_tChange_5753_ms_rstamp_6048_ms_flag_1_lid_iisc_10,295,0,1,3,
iisc_10,LS_7505_258958_0019_SWT_LS_2843_152918_0100_tChange_6638_ms_rstamp_5576_ms_flag_0_lid_iisc_10,-1062,0,0,1,
iisc_10,LS_7505_258958_0020_SWT_LS_374_180299_0037_tChange_6556_ms_rstamp_7348_ms_flag_1_lid_iisc_10,792,0,1,3,
iisc_10,LS_7505_258958_0025_SWT_LS_7505_83618_0024_tChange_6662_ms_rstamp_0_ms_flag_1_lid_iisc_10,-6662,1,1,0,
iisc_10,LS_7505_258958_0035_SWT_LS_7447_91187_0005_tChange_5406_ms_rstamp_5848_ms_flag_1_lid_iisc_10,442,0,1,3,
iisc_10,LS_7505_258964_0000_SWT_LS_7505_83618_0007_tChange_5676_ms_rstamp_0_ms_flag_1_lid_iisc_10,-5676,1,1,0,
iisc_10,LS_7505_258964_0003_SWT_LS_374_180298_0010_tChange_5712_ms_rstamp_6134_ms_flag_1_lid_iisc_10,422,0,1,3,
iisc_10,LS_7505_258964_0004_SWT_LS_2843_152918_0023_tChange_5859_ms_rstamp_6574_ms_flag_1_lid_iisc_10,715,0,1,3,
iisc_10,LS_7505_258964_0009_SWT_LS_5456_62043_0022_tChange_6460_ms_rstamp_0_ms_flag_0_lid_iisc_10,-6460,0,0,1,
iisc_10,LS_7505_258964_0011_SWT_LS_7505_258964_0019_tChange_7463_ms_rstamp_0_ms_flag_1_lid_iisc_10,-7463,1,1,0,
iisc_10,LS_7505_258964_0015_SWT_LS_2843_152918_0058_tChange_6125_ms_rstamp_6744_ms_flag_1_lid_iisc_10,619,0,1,3,
iisc_10,LS_7505_258964_0018_SWT_LS_374_180298_0037_tChange_5420_ms_rstamp_5686_ms_flag_1_lid_iisc_10,266,0,1,3,
iisc_10,LS_7505_258964_0019_SWT_LS_7447_91187_0027_tChange_5412_ms_rstamp_5654_ms_flag_1_lid_iisc_10,242,0,1,3,
iisc_10,LS_7505_258964_0022_SWT_LS_5456_58161_0003_tChange_6851_ms_rstamp_7072_ms_flag_0_lid_iisc_10,221,0,0,1,
iisc_10,LS_7505_258964_0023_SWT_LS_5456_62014_0017_tChange_6339_ms_rstamp_6378_ms_flag_0_lid_iisc_10,39,0,0,1,
iisc_10,LS_7505_258964_0024_SWT_LS_374_180299_0042_tChange_6374_ms_rstamp_6678_ms_flag_1_lid_iisc_10,304,0,1,3,
iisc_10,LS_7505_258964_0028_SWT_LS_5456_58161_0022_tChange_5449_ms_rstamp_6266_ms_flag_1_lid_iisc_10,817,0,1,3,
iisc_10,LS_7505_258964_0031_SWT_LS_5456_62014_0011_tChange_7261_ms_rstamp_7814_ms_flag_1_lid_iisc_10,553,0,1,3,
iisc_10,LS_7505_258964_0037_SWT_LS_374_180299_0033_tChange_9486_ms_rstamp_11360_ms_flag_1_lid_iisc_10,1874,0,1,3,
iisc_10,LS_7505_258964_0042_SWT_LS_7505_83618_0005_tChange_5860_ms_rstamp_0_ms_flag_1_lid_iisc_10,-5860,1,1,0,
iisc_10,LS_7505_258964_0043_SWT_LS_7505_258958_0035_tChange_5185_ms_rstamp_6564_ms_flag_0_lid_iisc_10,1379,1,0,1,
iisc_10,LS_7505_258964_0044_SWT_LS_5456_62043_0002_tChange_5925_ms_rstamp_6656_ms_flag_1_lid_iisc_10,731,0,1,3,
iisc_10,LS_7505_258964_0045_SWT_LS_2843_152918_0016_tChange_6571_ms_rstamp_6896_ms_flag_1_lid_iisc_10,325,0,1,3,
iisc_10,LS_7505_258964_0046_SWT_LS_374_180298_0015_tChange_5520_ms_rstamp_6016_ms_flag_1_lid_iisc_10,496,0,1,3,
iisc_10,LS_7505_258964_0051_SWT_LS_5456_62043_0017_tChange_5967_ms_rstamp_6590_ms_flag_1_lid_iisc_10,623,0,1,3,
iisc_10,LS_7505_83618_0003_SWT_LS_7505_83618_0015_tChange_6385_ms_rstamp_7406_ms_flag_0_lid_iisc_10,1021,1,0,1,
iisc_10,LS_7505_83618_0004_SWT_LS_374_180299_0004_tChange_6204_ms_rstamp_6412_ms_flag_0_lid_iisc_10,208,0,0,1,
iisc_10,LS_7505_83618_0005_SWT_LS_7447_91187_0030_tChange_6195_ms_rstamp_6414_ms_flag_0_lid_iisc_10,219,0,0,1,
iisc_10,LS_7505_83618_0007_SWT_LS_7447_91187_0061_tChange_6194_ms_rstamp_6618_ms_flag_1_lid_iisc_10,424,0,1,3,
iisc_10,LS_7505_83618_0010_SWT_LS_7447_91187_0057_tChange_5970_ms_rstamp_6794_ms_flag_1_lid_iisc_10,824,0,1,3,
iisc_10,LS_7505_83618_0015_SWT_LS_7447_91187_0009_tChange_6307_ms_rstamp_6732_ms_flag_1_lid_iisc_10,425,0,1,3,
iisc_10,LS_7505_83618_0016_SWT_LS_7447_91187_0036_tChange_5608_ms_rstamp_7080_ms_flag_1_lid_iisc_10,1472,0,1,3,
iisc_10,LS_7505_83618_0018_SWT_LS_7505_83618_0016_tChange_6213_ms_rstamp_0_ms_flag_1_lid_iisc_10,-6213,1,1,0,
iisc_10,LS_7505_83618_0019_SWT_LS_2843_152918_0113_tChange_5397_ms_rstamp_5564_ms_flag_0_lid_iisc_10,167,0,0,1,
iisc_10,LS_7505_83618_0024_SWT_LS_7447_91186_0038_tChange_7389_ms_rstamp_7946_ms_flag_1_lid_iisc_10,557,0,1,3,
iisc_10,LS_7505_83618_0025_SWT_LS_2843_152918_0026_tChange_6850_ms_rstamp_8254_ms_flag_1_lid_iisc_10,1404,0,1,3,
iisc_10,LS_7505_83618_0026_SWT_LS_2843_152918_0028_tChange_6147_ms_rstamp_6430_ms_flag_1_lid_iisc_10,283,0,1,3,
iisc_11,LS_2843_152918_0001_SWT_LS_7447_91187_0030_tChange_5253_ms_rstamp_6092_ms_flag_1_lid_iisc_11,839,0,1,3,
iisc_11,LS_2843_152918_0002_SWT_LS_7505_83618_0010_tChange_5893_ms_rstamp_6676_ms_flag_1_lid_iisc_11,783,0,1,3,
iisc_11,LS_2843_152918_0004_SWT_LS_7505_83618_0024_tChange_5234_ms_rstamp_5684_ms_flag_1_lid_iisc_11,450,0,1,3,
iisc_11,LS_2843_152918_0009_SWT_LS_374_180299_0033_tChange_6129_ms_rstamp_6894_ms_flag_1_lid_iisc_11,765,0,1,3,
iisc_11,LS_2843_152918_0010_SWT_LS_7447_91187_0061_tChange_5998_ms_rstamp_6470_ms_flag_1_lid_iisc_11,472,0,1,3,
iisc_11,LS_2843_152918_0011_SWT_LS_7505_83618_0015_tChange_6339_ms_rstamp_7356_ms_flag_1_lid_iisc_11,1017,0,1,3,
iisc_11,LS_2843_152918_0012_SWT_LS_2843_152918_0058_tChange_5808_ms_rstamp_0_ms_flag_1_lid_iisc_11,-5808,1,1,0,
iisc_11,LS_2843_152918_0013_SWT_LS_374_180298_0015_tChange_6463_ms_rstamp_7688_ms_flag_1_lid_iisc_11,1225,0,1,3,
iisc_11,LS_2843_152918_0015_SWT_LS_7505_258958_0035_tChange_5260_ms_rstamp_5942_ms_flag_1_lid_iisc_11,682,0,1,3,
iisc_11,LS_2843_152918_0016_SWT_LS_5456_62043_0017_tChange_5837_ms_rstamp_0_ms_flag_0_lid_iisc_11,-5837,0,0,1,
iisc_11,LS_2843_152918_0018_SWT_LS_2843_152918_0100_tChange_5582_ms_rstamp_0_ms_flag_1_lid_iisc_11,-5582,1,1,0,
iisc_11,LS_2843_152918_0022_SWT_LS_374_180299_0042_tChange_5631_ms_rstamp_6148_ms_flag_1_lid_iisc_11,517,0,1,3,
iisc_11,LS_2843_152918_0023_SWT_LS_5456_62043_0002_tChange_5959_ms_rstamp_6638_ms_flag_1_lid_iisc_11,679,0,1,3,
iisc_11,LS_2843_152918_0025_SWT_LS_7447_91186_0038_tChange_5754_ms_rstamp_6312_ms_flag_1_lid_iisc_11,558,0,1,3,
iisc_11,LS_2843_152918_0026_SWT_LS_5456_62014_0011_tChange_5528_ms_rstamp_6158_ms_flag_1_lid_iisc_11,630,0,1,3,
iisc_11,LS_2843_152918_0028_SWT_LS_5456_58161_0003_tChange_5786_ms_rstamp_6366_ms_flag_1_lid_iisc_11,580,0,1,3,
iisc_11,LS_2843_152918_0029_SWT_LS_7505_258964_0019_tChange_6245_ms_rstamp_6766_ms_flag_1_lid_iisc_11,521,0,1,3,
iisc_11,LS_2843_152918_0035_SWT_LS_7447_91187_0005_tChange_6415_ms_rstamp_7266_ms_flag_1_lid_iisc_11,851,0,1,3,
iisc_11,LS_2843_152918_0046_SWT_LS_374_180298_0059_tChange_6271_ms_rstamp_7302_ms_flag_1_lid_iisc_11,1031,0,1,3,
iisc_11,LS_2843_152918_0049_SWT_LS_2843_152918_0016_tChange_6539_ms_rstamp_0_ms_flag_1_lid_iisc_11,-6539,1,1,0,
iisc_11,LS_2843_152918_0051_SWT_LS_374_180298_0037_tChange_5631_ms_rstamp_6120_ms_flag_1_lid_iisc_11,489,0,1,3,
iisc_11,LS_2843_152918_0054_SWT_LS_2843_152918_0113_tChange_5903_ms_rstamp_0_ms_flag_1_lid_iisc_11,-5903,1,1,0,
iisc_11,LS_2843_152918_0058_SWT_LS_5456_58161_0022_tChange_6571_ms_rstamp_7000_ms_flag_1_lid_iisc_11,429,0,1,3,
iisc_11,LS_2843_152918_0060_SWT_LS_7505_83618_0007_tChange_5905_ms_rstamp_6346_ms_flag_1_lid_iisc_11,441,0,1,3,
iisc_11,LS_2843_152918_0061_SWT_LS_7447_91187_0009_tChange_6039_ms_rstamp_7196_ms_flag_1_lid_iisc_11,1157,0,1,3,
iisc_11,LS_2843_152918_0062_SWT_LS_7447_91187_0057_tChange_6003_ms_rstamp_6890_ms_flag_1_lid_iisc_11,887,0,1,3,
iisc_11,LS_2843_152918_0068_SWT_LS_374_180298_0010_tChange_5820_ms_rstamp_6508_ms_flag_1_lid_iisc_11,688,0,1,3,
iisc_11,LS_2843_152918_0081_SWT_LS_7447_91187_0036_tChange_6102_ms_rstamp_6674_ms_flag_1_lid_iisc_11,572,0,1,3,
iisc_11,LS_2843_152918_0083_SWT_LS_374_180299_0004_tChange_6124_ms_rstamp_7202_ms_flag_1_lid_iisc_11,1078,0,1,3,
iisc_11,LS_2843_152918_0088_SWT_LS_374_180299_0037_tChange_6702_ms_rstamp_7262_ms_flag_1_lid_iisc_11,560,0,1,3,
iisc_11,LS_2843_152918_0089_SWT_LS_7447_91187_0027_tChange_6837_ms_rstamp_7352_ms_flag_1_lid_iisc_11,515,0,1,3,
iisc_11,LS_2843_152918_0095_SWT_LS_2843_152918_0023_tChange_6169_ms_rstamp_0_ms_flag_1_lid_iisc_11,-6169,1,1,0,
iisc_11,LS_2843_152918_0096_SWT_LS_7505_83618_0005_tChange_5821_ms_rstamp_7164_ms_flag_1_lid_iisc_11,1343,0,1,3,
iisc_11,LS_2843_152918_0097_SWT_LS_2843_152918_0028_tChange_6076_ms_rstamp_0_ms_flag_1_lid_iisc_11,-6076,1,1,0,
iisc_11,LS_2843_152918_0099_SWT_LS_2843_152918_0103_tChange_5710_ms_rstamp_0_ms_flag_1_lid_iisc_11,-5710,1,1,0,
iisc_11,LS_2843_152918_0100_SWT_LS_5456_62014_0012_tChange_5549_ms_rstamp_6074_ms_flag_1_lid_iisc_11,525,0,1,3,
iisc_11,LS_2843_152918_0103_SWT_LS_5456_62043_0022_tChange_7301_ms_rstamp_8076_ms_flag_1_lid_iisc_11,775,0,1,3,
iisc_11,LS_2843_152918_0106_SWT_LS_7505_83618_0016_tChange_5674_ms_rstamp_0_ms_flag_0_lid_iisc_11,-5674,0,0,1,
iisc_11,LS_2843_152918_0107_SWT_LS_2843_152918_0026_tChange_5637_ms_rstamp_0_ms_flag_1_lid_iisc_11,-5637,1,1,0,
iisc_11,LS_2843_152918_0113_SWT_LS_5456_62014_0017_tChange_5560_ms_rstamp_6454_ms_flag_1_lid_iisc_11,894,0,1,3,
iisc_11,LS_374_180298_0002_SWT_LS_5456_62043_0002_tChange_5408_ms_rstamp_6288_ms_flag_1_lid_iisc_11,880,0,1,3,
iisc_11,LS_374_180298_0005_SWT_LS_7505_83618_0005_tChange_6027_ms_rstamp_6752_ms_flag_1_lid_iisc_11,725,0,1,3,
iisc_11,LS_374_180298_0007_SWT_LS_7505_83618_0015_tChange_6408_ms_rstamp_7308_ms_flag_1_lid_iisc_11,900,0,1,3,
iisc_11,LS_374_180298_0008_SWT_LS_7447_91187_0036_tChange_6568_ms_rstamp_7210_ms_flag_1_lid_iisc_11,642,0,1,3,
iisc_11,LS_374_180298_0009_SWT_LS_7447_91187_0009_tChange_7335_ms_rstamp_8410_ms_flag_1_lid_iisc_11,1075,0,1,3,
iisc_11,LS_374_180298_0010_SWT_LS_374_180298_0037_tChange_6529_ms_rstamp_0_ms_flag_1_lid_iisc_11,-6529,1,1,0,
iisc_11,LS_374_180298_0011_SWT_LS_2843_152918_0113_tChange_6006_ms_rstamp_6746_ms_flag_1_lid_iisc_11,740,0,1,3,
iisc_11,LS_374_180298_0012_SWT_LS_5456_62014_0012_tChange_9088_ms_rstamp_9524_ms_flag_1_lid_iisc_11,436,0,1,3,
iisc_11,LS_374_180298_0015_SWT_LS_374_180299_0042_tChange_5735_ms_rstamp_0_ms_flag_1_lid_iisc_11,-5735,1,1,0,
iisc_11,LS_374_180298_0018_SWT_LS_7447_91187_0005_tChange_5732_ms_rstamp_7242_ms_flag_1_lid_iisc_11,1510,0,1,3,
iisc_11,LS_374_180298_0020_SWT_LS_5456_58161_0003_tChange_6092_ms_rstamp_0_ms_flag_0_lid_iisc_11,-6092,0,0,1,
iisc_11,LS_374_180298_0022_SWT_LS_7505_258958_0035_tChange_5749_ms_rstamp_7158_ms_flag_1_lid_iisc_11,1409,0,1,3,
iisc_11,LS_374_180298_0028_SWT_LS_2843_152918_0058_tChange_5627_ms_rstamp_6108_ms_flag_1_lid_iisc_11,481,0,1,3,
iisc_11,LS_374_180298_0033_SWT_LS_7505_83618_0007_tChange_7213_ms_rstamp_8344_ms_flag_1_lid_iisc_11,1131,0,1,3,
iisc_11,LS_374_180298_0037_SWT_LS_374_180298_0010_tChange_5605_ms_rstamp_6430_ms_flag_0_lid_iisc_11,825,1,0,1,
iisc_11,LS_374_180298_0040_SWT_LS_2843_152918_0103_tChange_8598_ms_rstamp_9474_ms_flag_1_lid_iisc_11,876,0,1,3,
iisc_11,LS_374_180298_0042_SWT_LS_5456_58161_0022_tChange_5267_ms_rstamp_6238_ms_flag_1_lid_iisc_11,971,0,1,3,
iisc_11,LS_374_180298_0044_SWT_LS_7505_258964_0019_tChange_6168_ms_rstamp_7044_ms_flag_1_lid_iisc_11,876,0,1,3,
iisc_11,LS_374_180298_0049_SWT_LS_5456_62014_0017_tChange_5982_ms_rstamp_6850_ms_flag_1_lid_iisc_11,868,0,1,3,
iisc_11,LS_374_180298_0050_SWT_LS_5456_62014_0011_tChange_5219_ms_rstamp_5870_ms_flag_1_lid_iisc_11,651,0,1,3,
iisc_11,LS_374_180298_0054_SWT_LS_5456_62043_0017_tChange_7578_ms_rstamp_8104_ms_flag_1_lid_iisc_11,526,0,1,3,
iisc_11,LS_374_180298_0055_SWT_LS_2843_152918_0100_tChange_9911_ms_rstamp_10574_ms_flag_1_lid_iisc_11,663,0,1,3,
iisc_11,LS_374_180298_0059_SWT_LS_374_180299_0004_tChange_5637_ms_rstamp_0_ms_flag_1_lid_iisc_11,-5637,1,1,0,
iisc_11,LS_374_180298_0060_SWT_LS_7447_91187_0030_tChange_5612_ms_rstamp_6098_ms_flag_1_lid_iisc_11,486,0,1,3,
iisc_11,LS_374_180299_0004_SWT_LS_374_180298_0059_tChange_5747_ms_rstamp_0_ms_flag_1_lid_iisc_11,-5747,1,1,0,
iisc_11,LS_374_180299_0006_SWT_LS_2843_152918_0016_tChange_5513_ms_rstamp_6194_ms_flag_1_lid_iisc_11,681,0,1,3,
iisc_11,LS_374_180299_0009_SWT_LS_7505_83618_0010_tChange_6219_ms_rstamp_7016_ms_flag_1_lid_iisc_11,797,0,1,3,
iisc_11,LS_374_180299_0011_SWT_LS_7447_91187_0027_tChange_6487_ms_rstamp_7086_ms_flag_1_lid_iisc_11,599,0,1,3,
iisc_11,LS_374_180299_0013_SWT_LS_7505_83618_0016_tChange_5607_ms_rstamp_6106_ms_flag_1_lid_iisc_11,499,0,1,3,
iisc_11,LS_374_180299_0019_SWT_LS_7447_91187_0061_tChange_5557_ms_rstamp_6148_ms_flag_1_lid_iisc_11,591,0,1,3,
iisc_11,LS_374_180299_0021_SWT_LS_2843_152918_0023_tChange_6163_ms_rstamp_6884_ms_flag_1_lid_iisc_11,721,0,1,3,
iisc_11,LS_374_180299_0022_SWT_LS_2843_152918_0028_tChange_5577_ms_rstamp_6034_ms_flag_1_lid_iisc_11,457,0,1,3,
iisc_11,LS_374_180299_0024_SWT_LS_7505_83618_0024_tChange_5886_ms_rstamp_6506_ms_flag_1_lid_iisc_11,620,0,1,3,
iisc_11,LS_374_180299_0030_SWT_LS_7447_91186_0038_tChange_6473_ms_rstamp_7094_ms_flag_1_lid_iisc_11,621,0,1,3,
iisc_11,LS_374_180299_0031_SWT_LS_5456_62043_0022_tChange_5721_ms_rstamp_6244_ms_flag_1_lid_iisc_11,523,0,1,3,
iisc_11,LS_374_180299_0033_SWT_LS_374_180299_0037_tChange_7141_ms_rstamp_0_ms_flag_1_lid_iisc_11,-7141,1,1,0,
iisc_11,LS_374_180299_0037_SWT_LS_374_180299_0033_tChange_6991_ms_rstamp_7342_ms_flag_0_lid_iisc_11,351,1,0,1,
iisc_11,LS_374_180299_0038_SWT_LS_2843_152918_0026_tChange_6462_ms_rstamp_7094_ms_flag_1_lid_iisc_11,632,0,1,3,
iisc_11,LS_374_180299_0042_SWT_LS_374_180298_0015_tChange_5499_ms_rstamp_0_ms_flag_1_lid_iisc_11,-5499,1,1,0,
iisc_11,LS_374_180299_0045_SWT_LS_7447_91187_0057_tChange_6089_ms_rstamp_6718_ms_flag_1_lid_iisc_11,629,0,1,3,
iisc_11,LS_5456_24741_0006_SWT_LS_7447_91187_0061_tChange_5824_ms_rstamp_6602_ms_flag_1_lid_iisc_11,778,0,1,3,
iisc_11,LS_5456_24741_0008_SWT_LS_7505_83618_0015_tChange_5678_ms_rstamp_6364_ms_flag_1_lid_iisc_11,686,0,1,3,
iisc_11,LS_5456_24741_0009_SWT_LS_7447_91187_0036_tChange_6219_ms_rstamp_6696_ms_flag_1_lid_iisc_11,477,0,1,3,
iisc_11,LS_5456_24741_0012_SWT_LS_374_180299_0004_tChange_6156_ms_rstamp_6950_ms_flag_1_lid_iisc_11,794,0,1,3,
iisc_11,LS_5456_24741_0013_SWT_LS_374_180298_0059_tChange_6023_ms_rstamp_6668_ms_flag_1_lid_iisc_11,645,0,1,3,
iisc_11,LS_5456_24741_0019_SWT_LS_7447_91186_0038_tChange_6417_ms_rstamp_7224_ms_flag_1_lid_iisc_11,807,0,1,3,
iisc_11,LS_5456_24741_0020_SWT_LS_5456_58161_0003_tChange_5450_ms_rstamp_6846_ms_flag_0_lid_iisc_11,1396,1,0,1,
iisc_11,LS_5456_58161_0000_SWT_LS_374_180299_0033_tChange_6312_ms_rstamp_7026_ms_flag_1_lid_iisc_11,714,0,1,3,
iisc_11,LS_5456_58161_0003_SWT_LS_2843_152918_0028_tChange_7787_ms_rstamp_8530_ms_flag_1_lid_iisc_11,743,0,1,3,
iisc_11,LS_5456_58161_0004_SWT_LS_5456_62043_0022_tChange_6495_ms_rstamp_8010_ms_flag_0_lid_iisc_11,1515,1,0,1,
iisc_11,LS_5456_58161_0009_SWT_LS_374_180299_0037_tChange_5767_ms_rstamp_6372_ms_flag_1_lid_iisc_11,605,0,1,3,
iisc_11,LS_5456_58161_0017_SWT_LS_7505_258958_0035_tChange_5889_ms_rstamp_6982_ms_flag_1_lid_iisc_11,1093,0,1,3,
iisc_11,LS_5456_58161_0021_SWT_LS_7505_83618_0024_tChange_5946_ms_rstamp_7060_ms_flag_1_lid_iisc_11,1114,0,1,3,
iisc_11,LS_5456_58161_0022_SWT_LS_2843_152918_0058_tChange_5574_ms_rstamp_6912_ms_flag_1_lid_iisc_11,1338,0,1,3,
iisc_11,LS_5456_58161_0027_SWT_LS_374_180298_0015_tChange_5490_ms_rstamp_6114_ms_flag_1_lid_iisc_11,624,0,1,3,
iisc_11,LS_5456_62014_0000_SWT_LS_7447_91187_0027_tChange_5367_ms_rstamp_5998_ms_flag_1_lid_iisc_11,631,0,1,3,
iisc_11,LS_5456_62014_0001_SWT_LS_5456_62043_0002_tChange_5900_ms_rstamp_0_ms_flag_1_lid_iisc_11,-5900,1,1,0,
iisc_11,LS_5456_62014_0002_SWT_LS_374_180299_0042_tChange_5944_ms_rstamp_6498_ms_flag_1_lid_iisc_11,554,0,1,3,
iisc_11,LS_5456_62014_0011_SWT_LS_2843_152918_0026_tChange_7036_ms_rstamp_7528_ms_flag_1_lid_iisc_11,492,0,1,3,
iisc_11,LS_5456_62014_0012_SWT_LS_2843_152918_0100_tChange_5447_ms_rstamp_6174_ms_flag_1_lid_iisc_11,727,0,1,3,
iisc_11,LS_5456_62014_0017_SWT_LS_2843_152918_0113_tChange_6419_ms_rstamp_6984_ms_flag_1_lid_iisc_11,565,0,1,3,
iisc_11,LS_5456_62043_0000_SWT_LS_7505_83618_0005_tChange_5873_ms_rstamp_6732_ms_flag_1_lid_iisc_11,859,0,1,3,
iisc_11,LS_5456_62043_0002_SWT_LS_2843_152918_0023_tChange_5274_ms_rstamp_6328_ms_flag_1_lid_iisc_11,1054,0,1,3,
iisc_11,LS_5456_62043_0005_SWT_LS_5456_62014_0017_tChange_5878_ms_rstamp_0_ms_flag_1_lid_iisc_11,-5878,1,1,0,
iisc_11,LS_5456_62043_0009_SWT_LS_7505_258964_0019_tChange_5557_ms_rstamp_6336_ms_flag_1_lid_iisc_11,779,0,1,3,
iisc_11,LS_5456_62043_0014_SWT_LS_7447_91187_0030_tChange_5678_ms_rstamp_6818_ms_flag_1_lid_iisc_11,1140,0,1,3,
iisc_11,LS_5456_62043_0017_SWT_LS_2843_152918_0016_tChange_5404_ms_rstamp_6136_ms_flag_1_lid_iisc_11,732,0,1,3,
iisc_11,LS_5456_62043_0021_SWT_LS_7505_83618_0007_tChange_5578_ms_rstamp_6326_ms_flag_1_lid_iisc_11,748,0,1,3,
iisc_11,LS_5456_62043_0022_SWT_LS_2843_152918_0103_tChange_7259_ms_rstamp_8332_ms_flag_1_lid_iisc_11,1073,0,1,3,
iisc_11,LS_5456_62043_0023_SWT_LS_7447_91187_0009_tChange_5226_ms_rstamp_6800_ms_flag_1_lid_iisc_11,1574,0,1,3,
iisc_11,LS_5456_62043_0025_SWT_LS_374_180298_0010_tChange_6165_ms_rstamp_6772_ms_flag_1_lid_iisc_11,607,0,1,3,
iisc_11,LS_5456_62043_0026_SWT_LS_5456_62014_0011_tChange_5548_ms_rstamp_6058_ms_flag_0_lid_iisc_11,510,1,0,1,
iisc_11,LS_5456_62043_0027_SWT_LS_5456_58161_0022_tChange_5446_ms_rstamp_8540_ms_flag_1_lid_iisc_11,3094,1,1,0,
iisc_11,LS_5456_62043_0028_SWT_LS_7447_91187_0005_tChange_5587_ms_rstamp_6376_ms_flag_1_lid_iisc_11,789,0,1,3,
iisc_11,LS_5456_62043_0029_SWT_LS_374_180298_0037_tChange_5271_ms_rstamp_5792_ms_flag_1_lid_iisc_11,521,0,1,3,
iisc_11,LS_5456_62043_0030_SWT_LS_7447_91187_0057_tChange_6657_ms_rstamp_7254_ms_flag_1_lid_iisc_11,597,0,1,3,
iisc_11,LS_5456_62043_0032_SWT_LS_7505_83618_0010_tChange_6385_ms_rstamp_7048_ms_flag_1_lid_iisc_11,663,0,1,3,
iisc_11,LS_5456_62043_0035_SWT_LS_7505_83618_0016_tChange_6261_ms_rstamp_7358_ms_flag_1_lid_iisc_11,1097,0,1,3,
iisc_11,LS_5456_62043_0036_SWT_LS_5456_62043_0017_tChange_5530_ms_rstamp_5954_ms_flag_0_lid_iisc_11,424,1,0,1,
iisc_11,LS_5456_62043_0037_SWT_LS_5456_62014_0012_tChange_5431_ms_rstamp_0_ms_flag_1_lid_iisc_11,-5431,1,1,0,
iisc_11,LS_7447_91186_0001_SWT_LS_7447_91187_0005_tChange_5913_ms_rstamp_0_ms_flag_1_lid_iisc_11,-5913,1,1,0,
iisc_11,LS_7447_91186_0007_SWT_LS_374_180298_0010_tChange_5588_ms_rstamp_6272_ms_flag_1_lid_iisc_11,684,0,1,3,
iisc_11,LS_7447_91186_0009_SWT_LS_374_180299_0033_tChange_5901_ms_rstamp_7258_ms_flag_1_lid_iisc_11,1357,0,1,3,
iisc_11,LS_7447_91186_0011_SWT_LS_374_180298_0059_tChange_5613_ms_rstamp_6080_ms_flag_1_lid_iisc_11,467,0,1,3,
iisc_11,LS_7447_91186_0012_SWT_LS_2843_152918_0026_tChange_5818_ms_rstamp_6486_ms_flag_1_lid_iisc_11,668,0,1,3,
iisc_11,LS_7447_91186_0016_SWT_LS_7447_91187_0027_tChange_6790_ms_rstamp_0_ms_flag_1_lid_iisc_11,-6790,1,1,0,
iisc_11,LS_7447_91186_0021_SWT_LS_5456_62043_0002_tChange_6033_ms_rstamp_8026_ms_flag_1_lid_iisc_11,1993,0,1,3,
iisc_11,LS_7447_91186_0025_SWT_LS_2843_152918_0058_tChange_5684_ms_rstamp_6964_ms_flag_1_lid_iisc_11,1280,0,1,3,
iisc_11,LS_7447_91186_0038_SWT_LS_7505_83618_0024_tChange_5740_ms_rstamp_6154_ms_flag_1_lid_iisc_11,414,0,1,3,
iisc_11,LS_7447_91186_0039_SWT_LS_2843_152918_0028_tChange_5905_ms_rstamp_6294_ms_flag_1_lid_iisc_11,389,0,1,3,
iisc_11,LS_7447_91186_0040_SWT_LS_5456_62043_0017_tChange_5945_ms_rstamp_8002_ms_flag_0_lid_iisc_11,2057,0,0,2,
iisc_11,LS_7447_91186_0041_SWT_LS_2843_152918_0100_tChange_5531_ms_rstamp_6566_ms_flag_1_lid_iisc_11,1035,0,1,3,
iisc_11,LS_7447_91186_0043_SWT_LS_7447_91186_0038_tChange_5355_ms_rstamp_0_ms_flag_1_lid_iisc_11,-5355,1,1,0,
iisc_11,LS_7447_91187_0003_SWT_LS_374_180298_0037_tChange_5259_ms_rstamp_5774_ms_flag_1_lid_iisc_11,515,0,1,3,
iisc_11,LS_7447_91187_0005_SWT_LS_7505_258958_0035_tChange_8872_ms_rstamp_9936_ms_flag_1_lid_iisc_11,1064,0,1,3,
iisc_11,LS_7447_91187_0007_SWT_LS_5456_62014_0012_tChange_6112_ms_rstamp_6760_ms_flag_1_lid_iisc_11,648,0,1,3,
iisc_11,LS_7447_91187_0009_SWT_LS_7505_83618_0015_tChange_7703_ms_rstamp_8206_ms_flag_1_lid_iisc_11,503,0,1,3,
iisc_11,LS_7447_91187_0010_SWT_LS_374_180299_0042_tChange_6411_ms_rstamp_7574_ms_flag_1_lid_iisc_11,1163,0,1,3,
iisc_11,LS_7447_91187_0012_SWT_LS_2843_152918_0016_tChange_5458_ms_rstamp_6084_ms_flag_1_lid_iisc_11,626,0,1,3,
