SID,RTms,engy_dist,SAME_SPEAKER,RESPONSE,LABEL
iisc_06,512,17.810437,0,1,3
iisc_06,480,27.586589,0,1,3
iisc_06,483,12.276497,0,1,3
iisc_06,-5769,0.000000,1,1,0
iisc_06,390,19.483360,0,1,3
iisc_06,588,26.194652,0,1,3
iisc_06,735,26.751937,0,1,3
iisc_06,-2071,31.782777,1,0,1
iisc_06,878,25.284049,0,1,3
iisc_06,500,23.123277,0,1,3
iisc_06,-956,29.238276,0,0,1
iisc_06,-577,38.749089,0,0,1
iisc_06,791,6.752422,0,1,3
iisc_06,-6662,0.000000,1,1,0
iisc_06,536,3.834389,0,1,3
iisc_06,997,12.593816,1,0,1
iisc_06,586,28.280090,0,1,3
iisc_06,584,29.615999,0,1,3
iisc_06,431,22.089360,0,1,3
iisc_06,-1482,37.554194,1,0,1
iisc_06,459,19.911926,0,1,3
iisc_06,605,20.999295,0,1,3
iisc_06,488,21.942860,0,1,3
iisc_06,-418,33.158722,0,0,1
iisc_06,554,16.385917,0,1,3
iisc_06,896,27.591623,0,1,3
iisc_06,557,16.952075,0,1,3
iisc_06,754,16.693991,0,1,3
iisc_06,-9486,0.000000,0,0,1
iisc_06,-5860,0.000000,1,1,0
iisc_06,-5185,0.000000,1,1,0
iisc_06,436,23.338092,0,1,3
iisc_06,478,30.392412,0,1,3
iisc_06,1454,22.662124,0,1,3
iisc_06,454,19.579774,0,1,3
iisc_06,-6385,0.000000,1,1,0
iisc_06,805,21.413669,0,1,3
iisc_06,514,8.562267,0,1,3
iisc_06,488,22.910615,0,1,3
iisc_06,741,13.936523,0,1,3
iisc_06,627,10.758029,0,1,3
iisc_06,-2003,29.779378,0,0,1
iisc_06,513,22.698938,1,0,1
iisc_06,531,28.539237,0,1,3
iisc_06,499,34.928481,0,1,3
iisc_06,783,33.409467,0,1,3
iisc_06,440,27.578262,0,1,3
iisc_07,1041,0.010813,0,1,3
iisc_07,1013,1.640264,0,1,3
iisc_07,770,0.800608,0,1,3
iisc_07,730,7.530861,0,1,3
iisc_07,1146,15.332238,0,1,3
iisc_07,653,5.222851,0,1,3
iisc_07,-5808,0.000000,1,1,0
iisc_07,800,3.932491,0,1,3
iisc_07,780,11.843320,0,1,3
iisc_07,572,5.039351,0,1,3
iisc_07,-5582,0.000000,1,1,0
iisc_07,667,8.295614,0,1,3
iisc_07,670,4.484185,0,1,3
iisc_07,769,5.098563,0,1,3
iisc_07,972,1.021093,0,1,3
iisc_07,758,3.567757,0,1,3
iisc_07,708,6.326169,0,1,3
iisc_07,699,2.324227,0,1,3
iisc_07,3085,5.539122,0,0,2
iisc_07,-6539,0.000000,1,1,0
iisc_07,770,10.081378,0,1,3
iisc_07,1313,5.039681,1,0,1
iisc_07,806,2.522982,0,1,3
iisc_07,726,6.025199,0,1,3
iisc_07,891,8.545458,0,1,3
iisc_07,878,10.044160,0,1,3
iisc_07,811,8.203690,0,1,3
iisc_07,438,6.711820,0,1,3
iisc_07,701,7.871064,0,1,3
iisc_07,426,6.023178,0,1,3
iisc_07,923,5.031660,0,1,3
iisc_07,-6169,0.000000,1,1,0
iisc_07,1645,5.981113,0,1,3
iisc_07,-6076,0.000000,1,1,0
iisc_07,-5710,0.000000,1,1,0
iisc_07,647,1.355227,0,1,3
iisc_07,295,6.347171,0,1,3
iisc_07,789,11.739880,0,1,3
iisc_07,-5637,0.000000,1,1,0
iisc_07,311,3.957214,0,1,3
iisc_07,562,17.813187,0,1,3
iisc_07,1156,11.152452,0,1,3
iisc_07,678,26.751850,0,1,3
iisc_07,592,11.860271,0,1,3
iisc_07,583,17.328360,0,1,3
iisc_07,-6529,0.000000,1,1,0
iisc_07,903,25.814219,0,1,3
iisc_07,459,16.261873,0,1,3
iisc_07,-5735,0.000000,1,1,0
iisc_07,526,10.225533,0,1,3
iisc_07,1099,12.156385,0,1,3
iisc_07,1089,12.071941,0,1,3
iisc_07,652,25.257593,0,1,3
iisc_07,569,12.760238,0,1,3
iisc_07,-5605,0.000000,1,1,0
iisc_07,634,28.680421,0,1,3
iisc_07,1112,1.749027,0,1,3
iisc_07,840,0.178672,0,1,3
iisc_07,1118,2.364809,0,1,3
iisc_07,1127,4.571078,0,1,3
iisc_07,1021,10.620645,0,1,3
iisc_07,945,21.170294,0,1,3
iisc_07,-5637,0.000000,1,1,0
iisc_07,430,6.130863,0,1,3
iisc_07,-5747,0.000000,1,1,0
iisc_07,839,19.934330,0,1,3
iisc_07,423,22.269631,0,1,3
iisc_07,766,10.424481,0,1,3
iisc_07,839,20.285147,0,1,3
iisc_07,1073,7.816868,0,1,3
iisc_07,544,12.669949,0,1,3
iisc_07,539,6.244144,0,1,3
iisc_07,797,6.769541,0,1,3
iisc_07,712,6.135435,0,1,3
iisc_07,926,10.972464,0,1,3
iisc_07,-7141,0.000000,1,1,0
iisc_07,719,24.322913,1,0,1
iisc_07,578,15.778443,0,1,3
iisc_07,-5499,0.000000,1,1,0
iisc_07,492,16.825731,0,1,3
iisc_07,500,24.899161,0,1,3
iisc_07,877,13.010733,0,1,3
iisc_07,644,15.695446,0,1,3
iisc_07,780,18.695368,0,1,3
iisc_07,876,16.481729,0,1,3
iisc_07,874,20.663811,0,1,3
iisc_07,677,8.641828,1,0,1
iisc_07,1308,27.346833,0,1,3
iisc_07,545,44.643279,0,1,3
iisc_07,-6495,0.000000,1,1,0
iisc_07,1007,26.206120,0,1,3
iisc_07,822,50.097451,0,1,3
iisc_07,746,40.223987,0,1,3
iisc_07,909,40.773557,0,1,3
iisc_07,793,23.887063,0,1,3
iisc_07,1305,11.131951,0,1,3
iisc_07,-5900,0.000000,1,1,0
iisc_07,946,20.530019,0,1,3
iisc_07,738,29.394181,0,1,3
iisc_07,703,29.797881,0,1,3
iisc_07,1106,22.543184,0,1,3
iisc_07,758,18.263040,0,1,3
iisc_07,416,23.347137,0,1,3
iisc_07,-5878,0.000000,1,1,0
iisc_07,656,8.527197,0,1,3
iisc_07,492,12.724200,0,1,3
iisc_07,916,19.295142,0,1,3
iisc_07,397,18.334306,0,1,3
iisc_07,704,28.613243,0,1,3
iisc_07,783,7.501828,0,1,3
iisc_07,857,21.673895,0,1,3
iisc_07,575,16.926113,1,0,1
iisc_07,1471,4.958765,1,0,1
iisc_07,721,12.919796,0,1,3
iisc_07,813,7.501887,0,1,3
iisc_07,1485,10.112679,0,1,3
iisc_07,758,16.383655,0,1,3
iisc_07,645,28.750960,0,1,3
iisc_07,-5530,0.000000,1,1,0
iisc_07,-5431,0.000000,1,1,0
iisc_07,-5913,0.000000,1,1,0
iisc_07,732,31.110759,0,1,3
iisc_07,1153,14.610307,0,1,3
iisc_07,890,20.542194,0,1,3
iisc_07,1180,9.825471,0,1,3
iisc_07,-6790,0.000000,1,1,0
iisc_07,1030,8.797491,0,1,3
iisc_07,1028,17.190422,0,1,3
iisc_07,566,13.618659,0,1,3
iisc_07,485,24.257217,0,1,3
iisc_07,972,19.713284,0,1,3
iisc_07,1354,3.934979,0,1,3
iisc_07,398,20.751161,1,0,1
iisc_07,778,26.791083,0,1,3
iisc_07,920,34.329494,0,1,3
iisc_07,959,16.827333,0,1,3
iisc_07,526,27.903160,0,1,3
iisc_07,864,30.254954,0,1,3
iisc_07,830,30.012761,0,1,3
iisc_07,549,21.730139,0,1,3
iisc_07,547,20.495857,0,1,3
iisc_07,-5832,0.000000,1,1,0
iisc_07,851,14.340202,0,1,3
iisc_07,796,37.658046,0,1,3
iisc_07,775,20.683289,0,1,3
iisc_07,757,20.769417,0,1,3
iisc_07,-5233,0.000000,1,1,0
iisc_07,-229,31.578676,0,0,1
iisc_07,857,12.832523,0,1,3
iisc_07,-5754,0.000000,1,1,0
iisc_07,434,27.273413,0,1,3
iisc_07,3458,0.063955,0,0,2
iisc_07,-6387,0.000000,1,1,0
iisc_07,545,17.796928,0,1,3
iisc_07,1410,19.516250,0,1,3
iisc_07,1009,4.664752,0,1,3
iisc_07,-5769,0.000000,1,1,0
iisc_07,1062,13.672580,0,1,3
iisc_07,-5910,0.000000,0,0,1
iisc_07,810,26.669054,0,1,3
iisc_07,-5903,0.000000,1,1,0
iisc_07,1288,25.034489,0,1,3
iisc_07,926,16.150969,0,1,3
iisc_07,521,21.543685,0,1,3
iisc_07,1050,28.244679,0,1,3
iisc_07,2332,4.314535,0,0,2
iisc_07,-6662,0.000000,1,1,0
iisc_07,499,3.950585,0,1,3
iisc_07,483,16.254882,1,0,1
iisc_07,431,28.710971,0,1,3
iisc_07,502,29.786513,0,1,3
iisc_07,823,17.472181,0,1,3
iisc_07,-7463,0.000000,1,1,0
iisc_07,901,17.245716,0,1,3
iisc_07,904,19.390860,0,1,3
iisc_07,417,23.050647,0,1,3
iisc_07,355,15.298235,0,1,3
iisc_07,402,18.723477,0,1,3
iisc_07,757,28.129641,0,1,3
iisc_07,496,17.012607,0,1,3
iisc_07,585,18.188061,0,1,3
iisc_07,2141,28.057033,0,0,2
iisc_07,-5860,0.000000,1,1,0
iisc_07,-5185,0.000000,1,1,0
iisc_07,753,18.351203,0,1,3
iisc_07,733,27.021390,0,1,3
iisc_07,-5520,0.000000,0,0,1
iisc_07,794,15.862199,0,1,3
iisc_07,-6385,0.000000,1,1,0
iisc_07,1292,19.222340,0,1,3
iisc_07,881,5.073030,0,1,3
iisc_07,715,21.327080,0,1,3
iisc_07,968,11.009543,0,1,3
iisc_07,613,10.758152,0,1,3
iisc_07,664,13.473270,0,1,3
iisc_07,-6213,0.000000,1,1,0
iisc_07,602,28.125145,0,1,3
iisc_07,685,33.840893,0,1,3
iisc_07,648,34.196841,0,1,3
iisc_07,701,26.286036,0,1,3
iisc_08,742,2.326720,0,1,3
iisc_08,618,3.339513,0,1,3
iisc_08,1000,1.751704,0,1,3
iisc_08,687,7.530876,0,1,3
iisc_08,427,20.691937,0,1,3
iisc_08,479,3.268036,0,1,3
iisc_08,-5808,0.000000,1,1,0
iisc_08,295,1.012998,0,1,3
iisc_08,574,13.271056,0,1,3
iisc_08,733,3.787114,0,1,3
iisc_08,-5582,0.000000,1,1,0
iisc_08,709,8.262402,0,1,3
iisc_08,688,4.159537,0,1,3
iisc_08,682,5.648420,0,1,3
iisc_08,595,3.777566,0,1,3
iisc_08,705,2.677782,0,1,3
iisc_08,802,7.671342,0,1,3
iisc_08,363,5.860615,0,1,3
iisc_08,1311,3.317348,0,1,3
iisc_08,-6539,0.000000,1,1,0
iisc_08,506,10.797801,0,1,3
iisc_08,-5903,0.000000,1,1,0
iisc_08,415,9.598032,0,1,3
iisc_08,454,6.685509,0,1,3
iisc_08,536,9.483909,0,1,3
iisc_08,620,11.031940,0,1,3
iisc_08,1091,5.050552,0,1,3
iisc_08,477,6.264230,0,1,3
iisc_08,899,4.818393,0,1,3
iisc_08,693,2.304675,0,1,3
iisc_08,480,6.981676,0,1,3
iisc_08,-6169,0.000000,1,1,0
iisc_08,590,8.849617,0,1,3
iisc_08,-3213,17.330262,1,0,1
iisc_08,533,15.585663,1,0,1
iisc_08,395,1.577940,0,1,3
iisc_08,597,1.240996,0,1,3
iisc_08,416,14.791366,0,1,3
iisc_08,-5637,0.000000,1,1,0
iisc_08,467,0.615027,0,1,3
iisc_08,439,18.634501,0,1,3
iisc_08,915,11.678371,0,1,3
iisc_08,1027,24.645675,0,1,3
iisc_08,443,12.401673,0,1,3
iisc_08,533,17.682102,0,1,3
iisc_08,-6529,0.000000,1,1,0
iisc_08,1095,22.021997,0,1,3
iisc_08,605,14.078453,0,1,3
iisc_08,-5735,0.000000,1,1,0
iisc_08,559,10.152610,0,1,3
iisc_08,693,14.858206,0,1,3
iisc_08,558,15.230945,0,1,3
iisc_08,591,25.548882,0,1,3
iisc_08,715,12.575801,0,1,3
iisc_08,1560,9.725460,1,0,1
iisc_08,592,28.993993,0,1,3
iisc_08,622,5.442274,0,1,3
iisc_08,2097,3.728442,0,0,2
iisc_08,505,8.512207,0,1,3
iisc_08,701,6.293150,0,1,3
iisc_08,-7578,0.000000,0,0,1
iisc_08,757,22.714792,0,1,3
iisc_08,-3092,20.709311,1,0,1
iisc_08,485,6.130067,0,1,3
iisc_08,-5747,0.000000,1,1,0
iisc_08,441,23.530998,0,1,3
iisc_08,771,17.685561,0,1,3
iisc_08,283,15.460693,0,1,3
iisc_08,589,23.175717,0,1,3
iisc_08,310,14.045113,0,1,3
iisc_08,526,12.694405,0,1,3
iisc_08,416,6.461336,0,1,3
iisc_08,3313,9.218753,0,0,2
iisc_08,667,6.280059,0,1,3
iisc_08,615,12.072925,0,1,3
iisc_08,-7141,0.000000,1,1,0
iisc_08,-6991,0.000000,1,1,0
iisc_08,742,13.798870,0,1,3
iisc_08,-5499,0.000000,1,1,0
iisc_08,566,16.271784,0,1,3
iisc_08,1085,19.736107,0,1,3
iisc_08,416,16.332090,0,1,3
iisc_08,665,15.690395,0,1,3
iisc_08,553,20.996599,0,1,3
iisc_08,729,16.790565,0,1,3
iisc_08,1260,19.194055,0,1,3
iisc_08,-5450,0.000000,1,1,0
iisc_08,827,32.928175,0,1,3
iisc_08,807,43.028532,0,1,3
iisc_08,669,38.596670,1,0,1
iisc_08,824,28.200821,0,1,3
iisc_08,799,50.097885,0,1,3
iisc_08,1279,35.386420,0,1,3
iisc_08,1108,39.568492,0,1,3
iisc_08,595,25.522694,0,1,3
iisc_08,848,13.793115,0,1,3
iisc_08,-5900,0.000000,1,1,0
iisc_08,618,21.204695,0,1,3
iisc_08,567,31.556090,0,1,3
iisc_08,895,27.245408,0,1,3
iisc_08,802,26.555223,0,1,3
iisc_08,671,18.265290,0,1,3
iisc_08,544,23.030219,0,1,3
iisc_08,-5878,0.000000,1,1,0
iisc_08,519,9.968633,0,1,3
iisc_08,513,12.724096,0,1,3
iisc_08,774,19.435757,0,1,3
iisc_08,742,16.868931,0,1,3
iisc_08,-7259,0.000000,0,0,1
iisc_08,453,8.884291,0,1,3
iisc_08,468,26.664339,0,1,3
iisc_08,-2279,33.615018,1,0,1
iisc_08,-5446,0.000000,1,1,0
iisc_08,534,15.671978,0,1,3
iisc_08,725,8.171647,0,1,3
iisc_08,539,16.682434,0,1,3
iisc_08,479,20.489037,0,1,3
iisc_08,826,26.046384,0,1,3
iisc_08,629,11.432939,1,0,1
iisc_08,-571,33.716491,1,0,1
iisc_08,581,19.926457,1,0,1
iisc_08,929,27.094381,0,1,3
iisc_08,458,20.174333,0,1,3
iisc_08,408,22.403360,0,1,3
iisc_08,420,16.295159,0,1,3
iisc_08,-6790,0.000000,1,1,0
iisc_08,490,16.300931,0,1,3
iisc_08,574,19.972455,0,1,3
iisc_08,847,8.434453,0,1,3
iisc_08,430,24.424438,0,1,3
iisc_08,558,22.129051,0,1,3
iisc_08,1142,7.145466,0,1,3
iisc_08,-5355,0.000000,1,1,0
iisc_08,1268,22.595893,0,1,3
iisc_08,486,43.133450,0,1,3
iisc_08,478,24.321805,0,1,3
iisc_08,415,28.161324,0,1,3
iisc_08,532,31.899848,0,1,3
iisc_08,669,30.518264,0,1,3
iisc_08,551,21.728598,0,1,3
iisc_08,556,20.377053,0,1,3
iisc_08,-5832,0.000000,1,1,0
iisc_08,849,14.340441,0,1,3
iisc_08,519,39.030854,0,1,3
iisc_08,587,22.634811,0,1,3
iisc_08,603,20.933830,0,1,3
iisc_08,-5233,0.000000,1,1,0
iisc_08,709,15.799972,0,1,3
iisc_08,762,14.252736,0,1,3
iisc_08,-5754,0.000000,1,1,0
iisc_08,363,27.735239,0,1,3
iisc_08,627,18.272959,0,1,3
iisc_08,-6387,0.000000,1,1,0
iisc_08,495,17.814439,0,1,3
iisc_08,416,30.173749,0,1,3
iisc_08,490,12.262283,0,1,3
iisc_08,-5769,0.000000,1,1,0
iisc_08,797,14.614952,0,1,3
iisc_08,472,26.472794,0,1,3
iisc_08,884,26.617773,0,1,3
iisc_08,902,14.870602,1,0,1
iisc_08,-2138,41.440173,0,0,1
iisc_08,755,18.874353,0,1,3
iisc_08,1015,20.244015,0,1,3
iisc_08,863,28.489751,0,1,3
iisc_08,658,6.842565,0,1,3
iisc_08,-6662,0.000000,1,1,0
iisc_08,427,5.008118,0,1,3
iisc_08,3432,4.446520,1,1,0
iisc_08,740,26.250062,0,1,3
iisc_08,871,28.931656,0,1,3
iisc_08,458,21.736275,0,1,3
iisc_08,-7463,0.000000,1,1,0
iisc_08,461,19.908143,0,1,3
iisc_08,554,21.007019,0,1,3
iisc_08,459,22.419122,0,1,3
iisc_08,393,15.189679,0,1,3
iisc_08,585,16.248824,0,1,3
iisc_08,460,32.359100,0,1,3
iisc_08,689,13.856196,0,1,3
iisc_08,1130,14.971527,0,1,3
iisc_08,1512,29.225993,0,1,3
iisc_08,-5860,0.000000,1,1,0
iisc_08,-5185,0.000000,1,1,0
iisc_08,558,22.606955,0,1,3
iisc_08,471,30.403130,0,1,3
iisc_08,746,27.258717,0,1,3
iisc_08,747,16.163380,0,1,3
iisc_08,-6385,0.000000,1,1,0
iisc_08,-6204,0.000000,0,0,1
iisc_08,584,8.562012,0,1,3
iisc_08,608,22.722625,0,1,3
iisc_08,1290,8.492870,0,1,3
iisc_08,615,10.758134,0,1,3
iisc_08,636,13.477242,0,1,3
iisc_08,-6213,0.000000,1,1,0
iisc_08,1427,21.111551,0,1,3
iisc_08,658,34.051830,0,1,3
iisc_08,633,34.403294,0,1,3
iisc_08,365,27.596325,0,1,3
